53001,Adell,Sheboygan,
53002,Allenton,Washington,
53003,Ashippun,Dodge,
53004,Belgium,Ozaukee,
53005,Brookfield,Waukesha,
53006,Brownsville,Dodge,
53007,Butler,Waukesha,
53008,Brookfield,Waukesha,
53010,Campbellsport,Fond Du Lac,
53011,Cascade,Sheboygan,
53012,Cedarburg,Ozaukee,
53013,Cedar Grove,Sheboygan,
53014,Chilton,Calumet,
53015,Cleveland,Manitowoc,
53016,Clyman,Dodge,
53017,Colgate,Washington,
53018,Delafield,Waukesha,
53019,Eden,Fond Du Lac,
53020,Elkhart Lake,Sheboygan,
53021,Fredonia,Ozaukee,
53022,Germantown,Washington,
53023,Glenbeulah,Sheboygan,
53024,Grafton,Ozaukee,
53026,Greenbush,Sheboygan,
53027,Hartford,Washington,
53029,Hartland,Waukesha,
53031,Hingham,Sheboygan,
53032,Horicon,Dodge,
53033,Hubertus,Washington,
53034,Hustisford,Dodge,
53035,Iron Ridge,Dodge,
53036,Ixonia,Jefferson,
53037,Jackson,Washington,
53038,Johnson Creek,Jefferson,
53039,Juneau,Dodge,
53040,Kewaskum,Washington,
53042,Kiel,Manitowoc,
53044,Kohler,Sheboygan,
53045,Brookfield,Waukesha,
53046,Lannon,Waukesha,
53047,Lebanon,Dodge,
53048,Lomira,Dodge,
53049,Malone,Fond Du Lac,
53050,Mayville,Dodge,
53051,Menomonee Falls,Waukesha,
53052,Menomonee Falls,Waukesha,
53056,Merton,Waukesha,
53057,Mount Calvary,Fond Du Lac,
53058,Nashotah,Waukesha,
53059,Neosho,Dodge,
53060,Newburg,Washington,
53061,New Holstein,Calumet,
53062,New Holstein,Calumet,
53063,Newton,Manitowoc,
53064,North Lake,Waukesha,
53065,Oakfield,Fond Du Lac,
53066,Oconomowoc,Waukesha,
53069,Okauchee,Waukesha,
53070,Oostburg,Sheboygan,
53072,Pewaukee,Waukesha,
53073,Plymouth,Sheboygan,
53074,Port Washington,Ozaukee,
53075,Random Lake,Sheboygan,
53076,Richfield,Washington,
53078,Rubicon,Dodge,
53079,Saint Cloud,Fond Du Lac,
53080,Saukville,Ozaukee,
53081,Sheboygan,Sheboygan,
53082,Sheboygan,Sheboygan,
53083,Sheboygan,Sheboygan,
53085,Sheboygan Falls,Sheboygan,
53086,Slinger,Washington,
53088,Stockbridge,Calumet,
53089,Sussex,Waukesha,
53090,West Bend,Washington,
53091,Theresa,Dodge,
53092,Mequon,Ozaukee,
53093,Waldo,Sheboygan,
53094,Watertown,Jefferson,
53095,West Bend,Washington,
53097,Mequon,Ozaukee,
53098,Watertown,Dodge,
53099,Woodland,Dodge,
53101,Bassett,Kenosha,
53102,Benet Lake,Kenosha,
53103,Big Bend,Waukesha,
53104,Bristol,Kenosha,
53105,Burlington,Racine,
53108,Caledonia,Racine,
53109,Camp Lake,Kenosha,
53110,Cudahy,Milwaukee,
53114,Darien,Walworth,
53115,Delavan,Walworth,
53118,Dousman,Waukesha,
53119,Eagle,Waukesha,
53120,East Troy,Walworth,
53121,Elkhorn,Walworth,
53122,Elm Grove,Waukesha,
53125,Fontana,Walworth,
53126,Franksville,Racine,
53127,Genesee Depot,Waukesha,
53128,Genoa City,Walworth,
53129,Greendale,Milwaukee,
53130,Hales Corners,Milwaukee,
53132,Franklin,Milwaukee,
53137,Helenville,Jefferson,
53138,Honey Creek,Walworth,
53139,Kansasville,Racine,
53140,Kenosha,Kenosha,
53141,Kenosha,Kenosha,
53142,Kenosha,Kenosha,
53143,Kenosha,Kenosha,
53144,Kenosha,Kenosha,
53146,New Berlin,Waukesha,
53147,Lake Geneva,Walworth,
53148,Lyons,Walworth,
53149,Mukwonago,Waukesha,
53150,Muskego,Waukesha,
53151,New Berlin,Waukesha,
53152,New Munster,Kenosha,
53153,North Prairie,Waukesha,
53154,Oak Creek,Milwaukee,
53156,Palmyra,Jefferson,
53157,Pell Lake,Walworth,
53158,Pleasant Prairie,Kenosha,
53159,Powers Lake,Kenosha,
53167,Rochester,Racine,
53168,Salem,Kenosha,
53170,Silver Lake,Kenosha,
53171,Somers,Kenosha,
53172,South Milwaukee,Milwaukee,
53176,Springfield,Walworth,
53177,Sturtevant,Racine,
53178,Sullivan,Jefferson,
53179,Trevor,Kenosha,
53181,Twin Lakes,Kenosha,
53182,Union Grove,Racine,
53183,Wales,Waukesha,
53184,Walworth,Walworth,
53185,Waterford,Racine,
53186,Waukesha,Waukesha,
53187,Waukesha,Waukesha,
53188,Waukesha,Waukesha,
53189,Waukesha,Waukesha,
53190,Whitewater,Walworth,
53191,Williams Bay,Walworth,
53192,Wilmot,Kenosha,
53194,Woodworth,Kenosha,
53195,Zenda,Walworth,
53201,Milwaukee,Milwaukee,
53202,Milwaukee,Milwaukee,
53203,Milwaukee,Milwaukee,
53204,Milwaukee,Milwaukee,
53205,Milwaukee,Milwaukee,
53206,Milwaukee,Milwaukee,
53207,Milwaukee,Milwaukee,
53208,Milwaukee,Milwaukee,
53209,Milwaukee,Milwaukee,
53210,Milwaukee,Milwaukee,
53211,Milwaukee,Milwaukee,
53212,Milwaukee,Milwaukee,
53213,Milwaukee,Milwaukee,
53214,Milwaukee,Milwaukee,
53215,Milwaukee,Milwaukee,
53216,Milwaukee,Milwaukee,
53217,Milwaukee,Milwaukee,
53218,Milwaukee,Milwaukee,
53219,Milwaukee,Milwaukee,
53220,Milwaukee,Milwaukee,
53221,Milwaukee,Milwaukee,
53222,Milwaukee,Milwaukee,
53223,Milwaukee,Milwaukee,
53224,Milwaukee,Milwaukee,
53225,Milwaukee,Milwaukee,
53226,Milwaukee,Milwaukee,
