84001,Altamont,Duchesne,
84002,Altonah,Duchesne,
84003,American Fork,Utah,
84004,Alpine,Utah,
84005,Eagle Mountain,Utah,
84006,Bingham Canyon,Salt Lake,
84007,Bluebell,Duchesne,
84008,Bonanza,Uintah,
84009,South Jordan,Salt Lake,
84010,Bountiful,Davis,
84011,Bountiful,Davis,
84013,Cedar Valley,Utah,
84014,Centerville,Davis,
84015,Clearfield,Davis,
84016,Clearfield,Davis,
84017,Coalville,Summit,
84018,Croydon,Morgan,
84020,Draper,Salt Lake,
84021,Duchesne,Duchesne,
84022,Dugway,Tooele,
84023,Dutch John,Daggett,
84024,Echo,Summit,
84025,Farmington,Davis,
84026,Fort Duchesne,Uintah,
84027,Fruitland,Duchesne,
84028,Garden City,Rich,
84029,Grantsville,Tooele,
84031,Hanna,Duchesne,
84032,Heber City,Wasatch,
84033,Henefer,Summit,
84034,Ibapah,Tooele,
84035,Jensen,Uintah,
84036,Kamas,Summit,
84037,Kaysville,Davis,
84038,Laketown,Rich,
84039,Lapoint,Uintah,
84040,Layton,Davis,
84041,Layton,Davis,
84042,Lindon,Utah,
84043,Lehi,Utah,
84044,Magna,Salt Lake,
84045,Saratoga Springs,Utah,
84046,Manila,Daggett,
84047,Midvale,Salt Lake,
84049,Midway,Wasatch,
84050,Morgan,Morgan,
84051,Mountain Home,Duchesne,
84052,Myton,Duchesne,
84053,Neola,Duchesne,
84054,North Salt Lake,Davis,
84055,Oakley,Summit,
84056,Hill AFB,Davis,
84057,Orem,Utah,
84058,Orem,Utah,
84059,Vineyard,Utah,
84060,Park City,Summit,
84061,Peoa,Summit,
84062,Pleasant Grove,Utah,
84063,Randlett,Uintah,
84064,Randolph,Rich,
84065,Riverton,Salt Lake,
84066,Roosevelt,Duchesne,
84067,Roy,Weber,
84068,Park City,Summit,
84069,Rush Valley,Tooele,
84070,Sandy,Salt Lake,
84071,Stockton,Tooele,
84072,Tabiona,Duchesne,
84073,Talmage,Duchesne,
84074,Tooele,Tooele,
84075,Syracuse,Davis,
84076,Tridell,Uintah,
84078,Vernal,Uintah,
84079,Vernal,Uintah,
84080,Vernon,Tooele,
84081,West Jordan,Salt Lake,
84082,Wallsburg,Wasatch,
84083,Wendover,Tooele,
84084,West Jordan,Salt Lake,
84085,Whiterocks,Uintah,
84086,Woodruff,Rich,
84087,Woods Cross,Davis,
84088,West Jordan,Salt Lake,
84089,Clearfield,Davis,
84090,Sandy,Salt Lake,
84091,Sandy,Salt Lake,
84092,Sandy,Salt Lake,
84093,Sandy,Salt Lake,
84094,Sandy,Salt Lake,
84095,South Jordan,Salt Lake,
84096,Herriman,Salt Lake,
84097,Orem,Utah,
84098,Park City,Summit,
84101,Salt Lake City,Salt Lake,
84102,Salt Lake City,Salt Lake,
84103,Salt Lake City,Salt Lake,
84104,Salt Lake City,Salt Lake,
84105,Salt Lake City,Salt Lake,
84106,Salt Lake City,Salt Lake,
84107,Salt Lake City,Salt Lake,
84108,Salt Lake City,Salt Lake,
84109,Salt Lake City,Salt Lake,
84110,Salt Lake City,Salt Lake,
84111,Salt Lake City,Salt Lake,
84112,Salt Lake City,Salt Lake,
84113,Salt Lake City,Salt Lake,
84114,Salt Lake City,Salt Lake,
84115,Salt Lake City,Salt Lake,
84116,Salt Lake City,Salt Lake,
84117,Salt Lake City,Salt Lake,
84118,Salt Lake City,Salt Lake,
84119,West Valley City,Salt Lake,
84120,West Valley City,Salt Lake,
84121,Salt Lake City,Salt Lake,
84122,Salt Lake City,Salt Lake,
84123,Salt Lake City,Salt Lake,
84124,Salt Lake City,Salt Lake,
84125,Salt Lake City,Salt Lake,
84126,Salt Lake City,Salt Lake,
84127,Salt Lake City,Salt Lake,
84128,West Valley City,Salt Lake,
84129,Salt Lake City,Salt Lake,
84130,Salt Lake City,Salt Lake,
84131,Salt Lake City,Salt Lake,
84132,Salt Lake City,Salt Lake,
84133,Salt Lake City,Salt Lake,
84134,Salt Lake City,Salt Lake,
84138,Salt Lake City,Salt Lake,
84139,Salt Lake City,Salt Lake,
84141,Salt Lake City,Salt Lake,
84143,Salt Lake City,Salt Lake,
84145,Salt Lake City,Salt Lake,
84147,Salt Lake City,Salt Lake,
84148,Salt Lake City,Salt Lake,
84150,Salt Lake City,Salt Lake,
84151,Salt Lake City,Salt Lake,
84152,Salt Lake City,Salt Lake,
84157,Salt Lake City,Salt Lake,
84158,Salt Lake City,Salt Lake,
84165,Salt Lake City,Salt Lake,
84170,Salt Lake City,Salt Lake,
84171,Salt Lake City,Salt Lake,
84180,Salt Lake City,Salt Lake,
84184,Salt Lake City,Salt Lake,
84190,Salt Lake City,Salt Lake,
84199,Salt Lake City,Salt Lake,
84201,Ogden,Weber,
84244,Ogden,Weber,
84301,Bear River City,Box Elder,
84302,Brigham City,Box Elder,
84304,Cache Junction,Cache,
84305,Clarkston,Cache,
84306,Collinston,Box Elder,
84307,Corinne,Box Elder,
84308,Cornish,Cache,
84309,Deweyville,Box Elder,
84310,Eden,Weber,
84311,Fielding,Box Elder,
84312,Garland,Box Elder,
84313,Grouse Creek,Box Elder,
84314,Honeyville,Box Elder,
84315,Hooper,Weber,
84316,Howell,Box Elder,
84317,Huntsville,Weber,
84318,Hyde Park,Cache,
84319,Hyrum,Cache,
84320,Lewiston,Cache,
84321,Logan,Cache,
84322,Logan,Cache,
84323,Logan,Cache,
84324,Mantua,Box Elder,
84325,Mendon,Cache,
84326,Millville,Cache,
84327,Newton,Cache,
84328,Paradise,Cache,
84329,Park Valley,Box Elder,
84330,Plymouth,Box Elder,
84331,Portage,Box Elder,
84332,Providence,Cache,
84333,Richmond,Cache,
84334,Riverside,Box Elder,
84335,Smithfield,Cache,
84336,Snowville,Box Elder,
84337,Tremonton,Box Elder,
84338,Trenton,Cache,
84339,Wellsville,Cache,
84340,Willard,Box Elder,
84341,Logan,Cache,
84401,Ogden,Weber,
84402,Ogden,Weber,
84403,Ogden,Weber,
84404,Ogden,Weber,
84405,Ogden,Weber,
84407,Ogden,Weber,
84408,Ogden,Weber,
84409,Ogden,Weber,
84412,Ogden,Weber,
84414,Ogden,Weber,
84415,Ogden,Weber,
84501,Price,Carbon,
84510,Aneth,San Juan,
84511,Blanding,San Juan,
84512,Bluff,San Juan,
84513,Castle Dale,Emery,
84515,Cisco,Grand,
84516,Clawson,Emery,
84518,Cleveland,Emery,
84520,East Carbon,Carbon,
